"ROW_NUMBER"|"BOOK_NAME"|"CHAPTER_NUMBER"|"VERSE_NUMBER"|"TEXT_OF_VERSE"
"660"|"James"|"005"|"012"|"But above all things, my brothers, don't swear, neither by heaven, nor by the earth, nor by any other oath; but let your ""yes"" be ""yes,"" and your ""no,"" ""no;"" so that you don't fall into hypocrisy.{TR reads ""under judgment"" instead of ""into hypocrisy""}"
"661"|"Peter 1"|"001"|"013"|"Therefore, prepare your minds for action,{literally, ""gird up the waist of your mind""} be sober and set your hope fully on the grace that will be brought to you at the revelation of Jesus Christ--"
"662"|"Peter 1"|"001"|"016"|"because it is written, ""You shall be holy; for I am holy.""{Leviticus 11:44-45}"
"663"|"Peter 1"|"001"|"025"|"but the Lord's word endures forever.""{Isaiah 40:6-8} This is the word of Good News which was preached to you."
"664"|"Peter 1"|"002"|"006"|"Because it is contained in Scripture, ""Behold, I lay in Zion a chief cornerstone, chosen, and precious: He who believes in him will not be disappointed.""{Isaiah 28:16}"
"665"|"Peter 1"|"002"|"007"|"For you who believe therefore is the honor, but for those who are disobedient, ""The stone which the builders rejected, has become the chief cornerstone,""{Psalm 118:22}"
"666"|"Peter 1"|"002"|"008"|"and, ""a stone of stumbling, and a rock of offense.""{Isaiah 8:14} For they stumble at the word, being disobedient, to which also they were appointed."
"667"|"Peter 1"|"002"|"021"|"For to this you were called, because Christ also suffered for us, leaving you{TR reads ""us"" instead of ""you""} an example, that you should follow his steps,"
"668"|"Peter 1"|"002"|"022"|"who did not sin, ""neither was deceit found in his mouth.""{Isaiah 53:9}"
"669"|"Peter 1"|"002"|"025"|"For you were going astray like sheep; but now have returned to the Shepherd and Overseer{""Overseer"" is from the Greek episkopon, which can mean overseer, curator, guardian, or superintendent.} of your souls."
"670"|"Peter 1"|"003"|"012"|"For the eyes of the Lord are on the righteous, and his ears open to their prayer; but the face of the Lord is against those who do evil.""{Psalm 34:12-16}"
"671"|"Peter 1"|"003"|"014"|"But even if you should suffer for righteousness' sake, you are blessed.  ""Don't fear what they fear, neither be troubled.""{Isaiah 8:12}"
"672"|"Peter 1"|"004"|"018"|"""If it is hard for the righteous to be saved, what will happen to the ungodly and the sinner?""{Proverbs 11:31}"
"673"|"Peter 1"|"005"|"005"|"Likewise, you younger ones, be subject to the elder. Yes, all of you gird yourselves with humility, to subject yourselves to one another; for ""God resists the proud, but gives grace to the humble.""{Proverbs 3:34}"
"674"|"Peter 2"|"001"|"010"|"Therefore, brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} be more diligent to make your calling and election sure.  For if you do these things, you will never stumble."
"675"|"Peter 2"|"001"|"017"|"For he received from God the Father honor and glory, when the voice came to him from the Majestic Glory, ""This is my beloved Son, in whom I am well pleased.""{Matthew 17:5; Mark 9:7; Luke 9:35}"
"676"|"Peter 2"|"002"|"002"|"Many will follow their immoral{TR reads ""destructive"" instead of ""immoral""} ways, and as a result, the way of the truth will be maligned."
"677"|"Peter 2"|"002"|"004"|"For if God didn't spare angels when they sinned, but cast them down to Tartarus{Tartarus is another name for Hell}, and committed them to pits of darkness, to be reserved for judgment;"
"678"|"Peter 2"|"002"|"022"|"But it has happened to them according to the true proverb, ""The dog turns to his own vomit again,""{Proverbs 26:11} and ""the sow that has washed to wallowing in the mire."""
"679"|"John 1"|"002"|"001"|"My little children, I write these things to you so that you may not sin.  If anyone sins, we have a Counselor{Greek Parakleton: Counselor, Helper, Intercessor, Advocate, and Comfortor.} with the Father, Jesus Christ, the righteous."
"680"|"John 1"|"002"|"002"|"And he is the atoning sacrifice{""atoning sacrifice"" is from the Greek ""hilasmos,"" an appeasing, propitiating, or the means of appeasement or propitiation--the sacrifice that turns away God's wrath because of our sin.} for our sins, and not for ours only, but also for the whole world."
"681"|"John 1"|"004"|"010"|"In this is love, not that we loved God, but that he loved us, and sent his Son as the atoning sacrifice{""atoning sacrifice"" is from the Greek ""hilasmos,"" an appeasing, propitiating, or the means of appeasement or propitiation--the sacrifice that turns away God's wrath because of our sin.} for our sins."
"682"|"John 1"|"005"|"007"|"For there are three who testify{Only a few recent manuscripts add ""in heaven:  the Father, the Word, and the Holy Spirit; and these three are one.  And there are three that testify on earth""}:"
"683"|"Jude"|"001"|"001"|"Jude,{or, Judah} a servant of Jesus Christ, and brother of James, to those who are called, sanctified by God the Father, and kept for Jesus Christ:"
"684"|"Jude"|"001"|"024"|"Now to him who is able to keep them{TR and NU read ""you""} from stumbling, and to present you faultless before the presence of his glory in great joy,"
"685"|"Revelation"|"001"|"001"|"This is the Revelation of Jesus Christ, which God gave him to show to his servants the things which must happen soon, which he sent and made known by his angel{or, messenger (here and wherever angel is mentioned)} to his servant, John,"
"686"|"Revelation"|"001"|"006"|"and he made us to be a Kingdom, priests{Exodus 19:6; Isaiah 61:6} to his God and Father; to him be the glory and the dominion forever and ever.  Amen."
"687"|"Revelation"|"001"|"008"|"""I am the Alpha and the Omega,{TR adds ""the Beginning and the End""}"" says the Lord God,{TR omits ""God""} ""who is and who was and who is to come, the Almighty."""
"688"|"Revelation"|"001"|"011"|"saying, ""{TR adds ""I am the Alpha and the Omega, the First and the Last.""}What you see, write in a book and send to the seven assemblies{TR adds ""which are in Asia""}: to Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, and to Laodicea."""
"689"|"Revelation"|"001"|"013"|"And among the lampstands was one like a son of man,{Daniel 7:13} clothed with a robe reaching down to his feet, and with a golden sash around his chest."
"690"|"Revelation"|"001"|"018"|"and the Living one.  I was dead, and behold, I am alive forevermore.  Amen.  I have the keys of Death and of Hades{or, Hell}."
"691"|"Revelation"|"001"|"020"|"the mystery of the seven stars which you saw in my right hand, and the seven golden lampstands.  The seven stars are the angels{or, messengers (here and wherever angels are mentioned)} of the seven assemblies.  The seven lampstands are seven assemblies."
"692"|"Revelation"|"002"|"003"|"You have perseverance and have endured for my name's sake, and have{TR adds ""have labored and""} not grown weary."
"693"|"Revelation"|"002"|"015"|"So you also have some who hold to the teaching of the Nicolaitans likewise{TR reads ""which I hate"" instead of ""likewise""}."
"694"|"Revelation"|"002"|"017"|"He who has an ear, let him hear what the Spirit says to the assemblies.  To him who overcomes, to him I will give of the hidden manna,{Manna is supernatural food, named after the Hebrew for ""What is it?"". See Exodus 11:7-9.} and I will give him a white stone, and on the stone a new name written, which no one knows but he who receives it."
"695"|"Revelation"|"002"|"020"|"But I have this against you, that you tolerate your{TR, NU read ""that"" instead of ""your""} woman, Jezebel, who calls herself a prophetess. She teaches and seduces my servants to commit sexual immorality, and to eat things sacrificed to idols."
"696"|"Revelation"|"002"|"027"|"He will rule them with a rod of iron, shattering them like clay pots;{Psalm 2:9} as I also have received of my Father:"
"697"|"Revelation"|"004"|"008"|"The four living creatures, each one of them having six wings, are full of eyes around about and within.  They have no rest day and night, saying, ""Holy, holy, holy{Hodges/Farstad MT reads ""holy"" 9 times instead of 3.} is the Lord God, the Almighty, who was and who is and who is to come!"""
"698"|"Revelation"|"004"|"011"|"""Worthy are you, our Lord and God, the Holy One,{TR omits ""and God, the Holy One,""} to receive the glory, the honor, and the power, for you created all things, and because of your desire they existed, and were created!"""
"699"|"Revelation"|"005"|"013"|"I heard every created thing which is in heaven, on the earth, under the earth, on the sea, and everything in them, saying, ""To him who sits on the throne, and to the Lamb be the blessing, the honor, the glory, and the dominion, forever and ever! Amen!{TR omits ""Amen!""}"""
"700"|"Revelation"|"005"|"014"|"The four living creatures said, ""Amen!""  The {TR adds ""twenty-four""}elders fell down and worshiped.{TR adds ""the one living forever and ever""}"
"701"|"Revelation"|"006"|"006"|"I heard a voice in the midst of the four living creatures saying, ""A choenix{A choenix is a dry volume measure that is a little more than a litre (a little more than a quart).} of wheat for a denarius, and three choenix of barley for a denarius! Don't damage the oil and the wine!"""
"702"|"Revelation"|"006"|"008"|"And behold, a pale horse, and he who sat on it, his name was Death.  Hades{or, Hell} followed with him. Authority over one fourth of the earth, to kill with the sword, with famine, with death, and by the wild animals of the earth was given to him."
"703"|"Revelation"|"006"|"011"|"A long white robe was given to each of them.  They were told that they should rest yet for a while, until their fellow servants and their brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} who would also be killed even as they were, should complete their course."
"704"|"Revelation"|"008"|"007"|"The first sounded, and there followed hail and fire, mixed with blood, and they were thrown to the earth. One third of the earth was burnt up,{TR omits ""One third of the earth was burnt up""} and one third of the trees were burnt up, and all green grass was burnt up."
"705"|"Revelation"|"008"|"013"|"I saw, and I heard an eagle,{TR reads ""angel"" instead of ""eagle""} flying in mid heaven, saying with a loud voice, ""Woe!  Woe!  Woe for those who dwell on the earth, because of the other voices of the trumpets of the three angels, who are yet to sound!"""
"706"|"Revelation"|"009"|"002"|"He opened the pit of the abyss, and smoke went up out of the pit, like the smoke from a{TR adds ""great""} burning furnace. The sun and the air were darkened because of the smoke from the pit."
"707"|"Revelation"|"009"|"011"|"They have over them as king the angel of the abyss. His name in Hebrew is ""Abaddon,""{""Abaddon"" is a Hebrew word that means ruin, destruction, or the place of destruction} but in Greek, he has the name ""Apollyon.""{""Apollyon"" means ""Destroyer.""}"
"708"|"Revelation"|"009"|"016"|"The number of the armies of the horsemen was two hundred million{literally, ""ten thousands of ten thousands""}. I heard the number of them."
"709"|"Revelation"|"009"|"021"|"They didn't repent of their murders, nor of their sorceries,{The word for ""sorceries"" (pharmakeia) also implies the use of potions, poisons, and drugs} nor of their sexual immorality, nor of their thefts."
"710"|"Revelation"|"011"|"017"|"saying:  ""We give you thanks, Lord God, the Almighty, the one who is and who was{TR adds ""and who is coming""}; because you have taken your great power, and reigned."
"711"|"Revelation"|"013"|"010"|"If anyone has captivity, he will go.  If anyone is with the sword, he must be killed.{TR reads ""If anyone leads into captivity, into captivity he goes.  If anyone will kill with the sword, he must be killed with a sword.""  instead of ""If anyone has captivity, he goes away.  If anyone is with the sword, he must be killed.""} Here is the endurance and the faith of the saints."
"712"|"Revelation"|"014"|"005"|"In their mouth was found no lie, for they are blameless.{TR adds ""before the throne of God""}"
"713"|"Revelation"|"014"|"014"|"I looked, and behold, a white cloud; and on the cloud one sitting like a son of man,{Daniel 7:13} having on his head a golden crown, and in his hand a sharp sickle."
"714"|"Revelation"|"014"|"020"|"The winepress was trodden outside of the city, and blood came out from the winepress, even to the bridles of the horses, as far as one thousand six hundred stadia.{1600 stadia = 296 kilometers or 184 miles}"
"715"|"Revelation"|"015"|"002"|"I saw something like a sea of glass mixed with fire, and those who overcame the beast, his image,{TR adds ""his mark,""} and the number of his name, standing on the sea of glass, having harps of God."
"716"|"Revelation"|"016"|"021"|"Great hailstones, about the weight of a talent,{1 talent is about 34 kilograms or 75 pounds} came down out of the sky on people. People blasphemed God because of the plague of the hail, for this plague is exceedingly severe."
"717"|"Revelation"|"017"|"008"|"The beast that you saw was, and is not; and is about to come up out of the abyss and to go into destruction. Those who dwell on the earth and whose names have not been written in the book of life from the foundation of the world will marvel when they see that the beast was, and is not, and shall be present.{TR reads ""yet is"" instead of ""shall be present""}"
"718"|"Revelation"|"019"|"015"|"Out of his mouth proceeds a sharp, double-edged sword, that with it he should strike the nations.  He will rule them with an iron rod.{Psalm 2:9} He treads the winepress of the fierceness of the wrath of God, the Almighty."
"719"|"Revelation"|"019"|"017"|"I saw an angel standing in the sun.  He cried with a loud voice, saying to all the birds that fly in the sky, ""Come!  Be gathered together to the great supper of God,{TR reads ""supper of the great God"" instead of ""great supper of God""}"
"720"|"Revelation"|"020"|"013"|"The sea gave up the dead who were in it. Death and Hades{or, Hell} gave up the dead who were in them. They were judged, each one according to his works."
"721"|"Revelation"|"020"|"014"|"Death and Hades{or, Hell} were thrown into the lake of fire. This is the second death, the lake of fire."
"722"|"Revelation"|"021"|"008"|"But for the cowardly, unbelieving, sinners, abominable, murderers, sexually immoral, sorcerers,{The word for ""sorcerers"" here also includes users of potions and drugs.} idolaters, and all liars, their part is in the lake that burns with fire and sulfur, which is the second death."""
"723"|"Revelation"|"021"|"016"|"The city lies foursquare, and its length is as great as its breadth. He measured the city with the reed, Twelve thousand twelve stadia{12,012 stadia = or 2,221 kilometers or 1,380 miles. TR reads 12,000 stadia instead of 12,012 stadia.}. Its length, breadth, and height are equal."
"724"|"Revelation"|"021"|"017"|"Its wall is one hundred forty-four cubits,{144 cubits is about 65.8 meters or 216 feet} by the measure of a man, that is, of an angel."
"725"|"Revelation"|"021"|"019"|"The foundations of the city's wall were adorned with all kinds of precious stones.  The first foundation was jasper; the second, sapphire{or, lapis lazuli}; the third, chalcedony; the fourth, emerald;"
"726"|"Revelation"|"022"|"001"|"He showed me a{TR adds ""pure""} river of water of life, clear as crystal, proceeding out of the throne of God and of the Lamb,"
